Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Metrics/S2C_LossLast,Metrics/S2C_Updates,Metrics/LagrangeMultiplier
-0.015952832996845245,0.0,1000.0,-27.21184730529785,0.0,1000.0,0.0,0.0003000000142492354,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.087400436401367,7.266605377197266,0.0008857250213623047,5.819762229919434,13.087397575378418,152.8187713623047,0.0,0.0,0.0010000000474974513
-0.1552717685699463,52.5,1000.0,-13.66501522064209,113.5,1000.0,1.0,0.0003000000142492354,3951.0,0.01237171608954668,0.01237171608954668,0.0042183734476566315,0.0042183734476566315,-0.02285122126340866,0.04713670164346695,0.04713670164346695,0.08985254168510437,58.3386344909668,8.934904098510742,31.62311363220215,4.681223392486572,45.23947525024414,44.20917892456055,0.0,0.0,0.0010000000474974513
-0.10674583166837692,86.0,1000.0,-8.53990650177002,75.66666412353516,1000.0,2.0,0.0003000000142492354,5951.0,0.01233329251408577,-3.84235754609108e-05,5.4814168834127486e-05,-0.004163559278822504,-0.01395326480269432,0.1427173614501953,0.09558065980672836,0.7662644386291504,104.57670593261719,9.117873191833496,32.354530334472656,4.746220588684082,46.2188606262207,43.272377014160156,0.0,0.0,0.0010000000474974513
