Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/S2C_LossLast,Metrics/S2C_Updates,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
0.5686332583427429,69.30000305175781,1000.0,0.0,1.4080811738967896,0.014262889511883259,40.0,1.0011502504348755,1.0011502504348755,1.0011502504348755,0.018363511189818382,0.00029399999766610563,0.9892091155052185,20000.0,-0.013330893591046333,-0.013330893591046333,-0.10311321914196014,0.00717257522046566,0.00717257522046566,-0.12238269299268723,1.4738268852233887,1.4738268852233887,-0.021383099257946014,207.80702209472656,131.72630310058594,76.08039093017578,207.80673217773438,96.24327087402344,0.0,0.0,0.03599999472498894,0.03599999472498894,0.03599999472498894,0.0
0.6933412551879883,86.57499694824219,1000.0,1.0,1.3859171867370605,0.01635354943573475,40.0,0.9987368583679199,0.9987368583679199,0.9987368583679199,0.01980099454522133,0.0002880000101868063,0.9675298929214478,40000.0,-0.016976242884993553,-0.00364534929394722,0.08849053084850311,0.005290053319185972,-0.0018825219012796879,-0.09363815933465958,0.876875102519989,-0.5969517827033997,0.6233444213867188,412.9377746582031,126.94471740722656,78.1528091430664,205.0975799560547,97.51456451416016,0.0,0.0,0.07095064967870712,0.07095064967870712,0.07095064967870712,0.0
1.117141604423523,95.36000061035156,1000.0,2.0,1.366524338722229,0.02035638503730297,30.0,0.9966183304786682,0.9966183304786682,0.9966183304786682,0.020537691190838814,0.00028199999360367656,0.9489738345146179,60000.0,-0.02010008506476879,-0.003123842179775238,-0.16390924155712128,0.0062982505187392235,0.0010081971995532513,-0.04707459360361099,1.2507284879684448,0.3738533854484558,2.2214269638061523,601.9208374023438,128.7019805908203,60.24928665161133,188.95132446289062,105.84736633300781,0.0,0.0,0.1060020849108696,0.1060020849108696,0.1060020849108696,0.0
2.4347729682922363,76.76000213623047,1000.0,3.0,1.3443397283554077,0.02037719078361988,29.0,0.9967130422592163,0.9967130422592163,0.9967130422592163,0.0207521915435791,0.00027600000612437725,0.9281473755836487,80000.0,-0.020331401377916336,-0.00023131631314754486,-0.03874674066901207,0.013851501978933811,0.007553251460194588,0.013603143393993378,1.1472119092941284,-0.1035165786743164,3.745657444000244,786.6561889648438,128.7387237548828,55.968360900878906,184.70713806152344,108.2795181274414,0.0,0.0,0.14085033535957336,0.14085033535957336,0.14085033535957336,0.0
3.629237651824951,81.41999816894531,1000.0,4.0,1.3270539045333862,0.021417558193206787,27.0,0.9986422061920166,0.9986422061920166,0.9986422061920166,0.020225074142217636,0.0002699999895412475,0.9122259020805359,100000.0,-0.02289140410721302,-0.0025600027292966843,0.2199413925409317,0.01540334988385439,0.001551847904920578,0.10896610468626022,1.3832900524139404,0.236078143119812,4.159480094909668,966.4755249023438,127.81614685058594,51.97509002685547,179.79127502441406,111.24009704589844,0.0,0.0,0.1757078766822815,0.1757078766822815,0.1757078766822815,0.0
4.687746047973633,87.5,1000.0,5.0,1.307839035987854,0.020237166434526443,21.0,0.9990379214286804,0.9990379214286804,0.9990379214286804,0.02045469917356968,0.0002640000020619482,0.8948614001274109,120000.0,-0.024585282430052757,-0.001693878322839737,-0.17429153621196747,0.022026164457201958,0.0066228145733475685,0.21245034039020538,1.4265317916870117,0.04324173927307129,6.200012683868408,1134.12158203125,126.76405334472656,40.85440444946289,167.61849975585938,119.31857299804688,0.0,0.0,0.21069778501987457,0.21069778501987457,0.21069778501987457,0.0
5.670651912689209,93.12000274658203,1000.0,6.0,1.2942625284194946,0.020405493676662445,19.0,0.9985482692718506,0.9985482692718506,0.9985482692718506,0.019934814423322678,0.0002579999854788184,0.8827944993972778,140000.0,-0.025343937799334526,-0.0007586553692817688,0.04704826697707176,0.0212410856038332,-0.0007850788533687592,0.24317125976085663,1.766089677810669,0.3395578861236572,5.754982948303223,1298.660400390625,126.61482238769531,37.89768600463867,164.51255798339844,121.5712661743164,0.0,0.0,0.24587519466876984,0.24587519466876984,0.24587519466876984,0.0
6.112920761108398,101.23999786376953,1000.0,7.0,1.2796587944030762,0.020141158252954483,19.0,1.000267505645752,1.000267505645752,1.000267505645752,0.02003965526819229,0.0002519999979995191,0.8699943423271179,160000.0,-0.030451536178588867,-0.005107598379254341,0.2522018253803253,0.01950642094016075,-0.0017346646636724472,0.3309911787509918,1.9115999937057495,0.14551031589508057,7.26469612121582,1463.6748046875,126.33545684814453,38.653072357177734,164.9885711669922,121.22052001953125,0.0,0.0,0.28130435943603516,0.28130435943603516,0.28130435943603516,0.0
6.259587287902832,125.87999725341797,1000.0,8.0,1.2754968404769897,0.020406968891620636,21.0,1.001387357711792,1.001387357711792,1.001387357711792,0.02057807333767414,0.0002460000105202198,0.8663758635520935,180000.0,-0.03594785928726196,-0.005496323108673096,0.15848740935325623,0.02013409323990345,0.0006276722997426987,0.3642076849937439,2.1962289810180664,0.2846289873123169,6.955982685089111,1633.336181640625,126.39686584472656,43.23848342895508,169.63539123535156,117.8999252319336,0.0,0.0,0.31710588932037354,0.31710588932037354,0.31710588932037354,0.0
6.595238208770752,117.05999755859375,1000.0,9.0,1.2590302228927612,0.02055598981678486,18.0,1.001538634300232,1.001538634300232,1.001538634300232,0.020227454602718353,0.00023999999393709004,0.8522326946258545,200000.0,-0.033767227083444595,0.0021806322038173676,0.02283570170402527,0.02544231154024601,0.00530821830034256,0.4607049226760864,1.8770779371261597,-0.31915104389190674,7.8426384925842285,1794.3056640625,123.36500549316406,37.57813262939453,160.9431915283203,124.2674560546875,0.0,0.0,0.3531684875488281,0.3531684875488281,0.3531684875488281,0.0
6.9581217765808105,115.45999908447266,1000.0,10.0,1.2495235204696655,0.021295085549354553,15.0,0.9975679516792297,0.9975679516792297,0.9975679516792297,0.020483067259192467,0.00023400000645779073,0.8441616892814636,220000.0,-0.036103732883930206,-0.002336505800485611,-0.09523820877075195,0.025593742728233337,0.00015143118798732758,0.45613354444503784,2.3481287956237793,0.47105085849761963,8.041167259216309,1951.302978515625,125.80705261230469,31.163867950439453,156.97096252441406,127.41209411621094,0.0,0.0,0.38941991329193115,0.38941991329193115,0.38941991329193115,0.0
6.717329502105713,103.69999694824219,1000.0,11.0,1.2524744272232056,0.020290888845920563,17.0,0.9972637295722961,0.9972637295722961,0.9972637295722961,0.020728260278701782,0.0002280000044265762,0.8466563820838928,240000.0,-0.0358247347176075,0.00027899816632270813,0.20957206189632416,0.023377228528261185,-0.0022165141999721527,0.49349403381347656,1.7703887224197388,-0.5777400732040405,9.958169937133789,2111.087646484375,125.38556671142578,34.37240219116211,159.75802612304688,125.1893310546875,0.0,0.0,0.42562752962112427,0.42562752962112427,0.42562752962112427,0.0
5.94963264465332,103.9800033569336,1000.0,12.0,1.2518413066864014,0.022647710517048836,18.0,1.001349687576294,1.001349687576294,1.001349687576294,0.02173548936843872,0.00022200000239536166,0.8461216688156128,260000.0,-0.0437612310051918,-0.007936496287584305,0.04819885641336441,0.020444348454475403,-0.002932880073785782,0.5091952681541443,1.956971287727356,0.1865825653076172,9.15680980682373,2274.27294921875,127.53213500976562,35.62571334838867,163.15789794921875,122.58065032958984,0.0,0.0,0.461801677942276,0.461801677942276,0.461801677942276,0.0
7.044294357299805,100.45999908447266,1000.0,13.0,1.2437639236450195,0.020899422466754913,15.0,1.0017770528793335,1.0017770528793335,1.0017770528793335,0.019977226853370667,0.00021600000036414713,0.8393155336380005,280000.0,-0.0371076837182045,0.006653547286987305,-0.06172286719083786,0.030115097761154175,0.009670749306678772,0.6932010054588318,1.777461290359497,-0.1795099973678589,10.332286834716797,2429.14794921875,125.7330093383789,29.11597442626953,154.84902954101562,129.15806579589844,0.0,0.0,0.4978720545768738,0.4978720545768738,0.4978720545768738,0.0
7.914463043212891,101.04000091552734,1000.0,14.0,1.234357237815857,0.020763961598277092,16.0,1.0012671947479248,1.0012671947479248,1.0012671947479248,0.02031535468995571,0.0002099999983329326,0.8314568996429443,300000.0,-0.039967749267816544,-0.0028600655496120453,0.1448802351951599,0.025768578052520752,-0.004346519708633423,0.6839044094085693,1.7523372173309326,-0.025124073028564453,9.426411628723145,2585.120361328125,125.09033966064453,30.857837677001953,155.94821166992188,128.24769592285156,0.0,0.0,0.5338663458824158,0.5338663458824158,0.5338663458824158,0.0
8.113478660583496,102.0,1000.0,15.0,1.2243467569351196,0.0213832575827837,16.0,1.0003348588943481,1.0003348588943481,1.0003348588943481,0.020897356793284416,0.00020399999630171806,0.8231825232505798,320000.0,-0.04429679363965988,-0.004329044371843338,-0.286511093378067,0.02281074784696102,-0.0029578302055597305,0.6308448314666748,1.7372181415557861,-0.015119075775146484,9.432242393493652,2744.547607421875,127.58782958984375,31.814180374145508,159.4020538330078,125.46890258789062,0.0,0.0,0.5698157548904419,0.5698157548904419,0.5698157548904419,0.0
7.7208571434021,88.18000030517578,1000.0,16.0,1.218637466430664,0.020913399755954742,18.0,0.999911367893219,0.999911367893219,0.999911367893219,0.02049141377210617,0.00019799999427050352,0.8184899687767029,340000.0,-0.03840115666389465,0.005895636975765228,-0.20979706943035126,0.020790593698620796,-0.0020201541483402252,0.6639145612716675,1.3612773418426514,-0.37594079971313477,9.474517822265625,2907.4384765625,125.53703308105469,37.32805633544922,162.86514282226562,122.80098724365234,0.0,0.0,0.6053870916366577,0.6053870916366577,0.6053870916366577,0.0
8.117835998535156,84.12000274658203,1000.0,17.0,1.2120568752288818,0.02040702849626541,16.0,1.0024887323379517,1.0024887323379517,1.0024887323379517,0.021034996956586838,0.00019200000679120421,0.813119113445282,360000.0,-0.04436380788683891,-0.00596265122294426,0.24181127548217773,0.029221095144748688,0.008430501446127892,0.7964244484901428,1.59598970413208,0.2347123622894287,9.477517127990723,3063.790771484375,122.79827880859375,33.52570343017578,156.32403564453125,127.93938446044922,0.0,0.0,0.6405242681503296,0.6405242681503296,0.6405242681503296,0.0
9.055774688720703,95.31999969482422,1000.0,18.0,1.2066861391067505,0.020389726385474205,16.0,1.0026521682739258,1.0026521682739258,1.0026521682739258,0.02020415849983692,0.00018600000475998968,0.8087681531906128,380000.0,-0.04735561087727547,-0.002991802990436554,-0.2713293135166168,0.03157142922282219,0.0023503340780735016,0.7676587700843811,1.7206825017929077,0.12469279766082764,9.455574035644531,3219.52783203125,124.48187255859375,31.2281436920166,155.71005249023438,128.44384765625,0.0,0.0,0.6755914688110352,0.6755914688110352,0.6755914688110352,0.0
9.691083908081055,119.33999633789062,1000.0,19.0,1.1937546730041504,0.020495891571044922,17.0,1.0006786584854126,1.0006786584854126,1.0006786584854126,0.020066475495696068,0.00018000000272877514,0.7983734011650085,400000.0,-0.05170060321688652,-0.0043449923396110535,-0.09476802498102188,0.034102778881788254,0.0025313496589660645,0.9446527361869812,1.9194872379302979,0.19880473613739014,9.574888229370117,3383.1240234375,130.15948486328125,33.41130828857422,163.5708465576172,122.27117919921875,0.0,0.0,0.7111488580703735,0.7111488580703735,0.7111488580703735,0.0
10.24919319152832,108.62000274658203,1000.0,20.0,1.1914522647857666,0.021449320018291473,17.0,0.9990813136100769,0.9990813136100769,0.9990813136100769,0.021402323618531227,0.0001740000006975606,0.7965441942214966,420000.0,-0.05027072876691818,0.001429874449968338,-0.257107138633728,0.03669961169362068,0.002596832811832428,0.8349255919456482,1.629468560218811,-0.2900186777114868,10.046244621276855,3548.77587890625,132.96224975585938,32.66605758666992,165.62835693359375,120.75227355957031,0.0,0.0,0.7468834519386292,0.7468834519386292,0.7468834519386292,0.0
10.174232482910156,102.45999908447266,1000.0,21.0,1.1863902807235718,0.02177882380783558,17.0,0.9997561573982239,0.9997561573982239,0.9997561573982239,0.020219547674059868,0.00016799999866634607,0.7925188541412354,440000.0,-0.04968753084540367,0.0005831979215145111,-0.23997990787029266,0.032762616872787476,-0.003936994820833206,0.9674457907676697,1.662170648574829,0.032702088356018066,10.511384010314941,3710.4755859375,129.29428100585938,32.38083267211914,161.67515563964844,123.70484161376953,0.0,0.0,0.7826198935508728,0.7826198935508728,0.7826198935508728,0.0
9.915584564208984,87.86000061035156,1000.0,22.0,1.1743361949920654,0.020295830443501472,16.0,0.9994520545005798,0.9994520545005798,0.9994520545005798,0.020362401381134987,0.00016199999663513154,0.7830281853675842,460000.0,-0.0439516082406044,0.005735922604799271,0.40170860290527344,0.030804596841335297,-0.001958020031452179,0.971259593963623,1.4692997932434082,-0.1928708553314209,9.622275352478027,3870.981201171875,128.58676147460938,31.894113540649414,160.48092651367188,124.62540435791016,0.0,0.0,0.8179713487625122,0.8179713487625122,0.8179713487625122,0.0
9.952997207641602,93.19999694824219,1000.0,23.0,1.164839744567871,0.020911971107125282,18.0,1.0001354217529297,1.0001354217529297,1.0001354217529297,0.020662173628807068,0.000155999994603917,0.775619626045227,480000.0,-0.05511587858200073,-0.011164270341396332,-1.7434358596801758e-06,0.03068937361240387,-0.000115223228931427,1.0019097328186035,1.590501070022583,0.1212012767791748,9.76938247680664,4035.019775390625,128.8674774169922,35.14600372314453,164.01351928710938,121.941162109375,0.0,0.0,0.8531356453895569,0.8531356453895569,0.8531356453895569,0.0
9.731954574584961,98.4000015258789,1000.0,24.0,1.15587317943573,0.020424265414476395,18.0,1.0021902322769165,1.0021902322769165,1.0021902322769165,0.019903304055333138,0.0001500000071246177,0.7686978578567505,500000.0,-0.0523323118686676,0.00278356671333313,-0.17175981402397156,0.030344320461153984,-0.00034505315124988556,0.9718690514564514,1.407055139541626,-0.18344593048095703,10.087910652160645,4200.37646484375,129.52305603027344,35.8065071105957,165.32960510253906,120.97047424316406,0.0,0.0,0.8882780075073242,0.8882780075073242,0.8882780075073242,0.0
8.85743236541748,101.5199966430664,1000.0,25.0,1.1490801572799683,0.020228883251547813,20.0,1.0013619661331177,1.0013619661331177,1.0013619661331177,0.020663179457187653,0.00014400000509340316,0.763489842414856,520000.0,-0.056066494435071945,-0.0037341825664043427,-0.32202357053756714,0.02673308551311493,-0.003611234948039055,0.9774581789970398,1.361255168914795,-0.045799970626831055,10.505965232849121,4367.69384765625,127.56873321533203,39.72172927856445,167.29051208496094,119.55250549316406,0.0,0.0,0.9234837889671326,0.9234837889671326,0.9234837889671326,0.0
9.05828857421875,107.55999755859375,1000.0,26.0,1.1449545621871948,0.021595889702439308,18.0,1.001725673675537,1.001725673675537,1.001725673675537,0.020774971693754196,0.00013800000306218863,0.7603667378425598,540000.0,-0.05567748472094536,0.0003890097141265869,0.1676436811685562,0.026113692671060562,-0.0006193928420543671,1.0393840074539185,1.4735537767410278,0.11229860782623291,9.844555854797363,4534.72509765625,130.79928588867188,36.20551300048828,167.00485229492188,119.75700378417969,0.0,0.0,0.9589005708694458,0.9589005708694458,0.9589005708694458,0.0
8.464662551879883,102.94000244140625,1000.0,27.0,1.1378216743469238,0.020088613033294678,19.0,1.0003646612167358,1.0003646612167358,1.0003646612167358,0.019119154661893845,0.0001320000010309741,0.7550051212310791,560000.0,-0.05127035826444626,0.0044071264564991,-0.0780298113822937,0.027503805235028267,0.0013901125639677048,0.952071487903595,1.2719656229019165,-0.20158815383911133,9.76615047454834,4698.72216796875,126.0167465209961,37.9550666809082,163.97186279296875,121.9721450805664,0.0,0.0,0.9943782687187195,0.9943782687187195,0.9943782687187195,0.0
9.182971000671387,103.30000305175781,1000.0,28.0,1.1299368143081665,0.020226290449500084,19.0,1.0024402141571045,1.0024402141571045,1.0024402141571045,0.01998198591172695,0.00012599999899975955,0.7490924000740051,580000.0,-0.06488727778196335,-0.01361691951751709,0.0779879093170166,0.03391161933541298,0.006407814100384712,1.0190038681030273,1.4972507953643799,0.22528517246246338,9.802002906799316,4866.72265625,130.96253967285156,37.01161575317383,167.9741973876953,119.06591033935547,0.0,0.0,1.0299172401428223,1.0299172401428223,1.0299172401428223,0.0
9.711380958557129,107.30000305175781,1000.0,29.0,1.1210373640060425,0.020071983337402344,18.0,1.0030968189239502,1.0030968189239502,1.0030968189239502,0.019326508045196533,0.00011999999696854502,0.7424382567405701,600000.0,-0.05426136404275894,0.010625913739204407,0.27590978145599365,0.02545388974249363,-0.00845772959291935,0.9834034442901611,1.3948441743850708,-0.10240662097930908,9.971513748168945,5034.17236328125,131.79647827148438,35.627437591552734,167.42396545410156,119.45721435546875,0.0,0.0,1.065614104270935,1.065614104270935,1.065614104270935,0.0
9.303631782531738,105.95999908447266,1000.0,30.0,1.111389398574829,0.020704956725239754,21.0,1.0019171237945557,1.0019171237945557,1.0019171237945557,0.020343180745840073,0.0001140000022132881,0.7352890372276306,620000.0,-0.06593730300664902,-0.011675938963890076,-0.030690059065818787,0.03069603629410267,0.005242146551609039,0.9977902173995972,1.2874447107315063,-0.10739946365356445,9.780451774597168,5203.58740234375,125.83098602294922,43.55950927734375,169.3905487060547,118.07034301757812,0.0,0.0,1.1014108657836914,1.1014108657836914,1.1014108657836914,0.0
9.208988189697266,114.0999984741211,1000.0,31.0,1.1037923097610474,0.020183229818940163,24.0,1.0031808614730835,1.0031808614730835,1.0031808614730835,0.020057937130331993,0.00010800000018207356,0.7297425866127014,640000.0,-0.07450047880411148,-0.008563175797462463,-0.04280947148799896,0.02522081695497036,-0.005475219339132309,0.93387371301651,1.8685200214385986,0.5810753107070923,10.872102737426758,5378.0537109375,126.23213195800781,48.207069396972656,174.4392547607422,114.65309143066406,0.0,0.0,1.1375055313110352,1.1375055313110352,1.1375055313110352,0.0
9.499333381652832,115.9000015258789,1000.0,32.0,1.0881892442703247,0.0200211051851511,23.0,1.002327561378479,1.002327561378479,1.002327561378479,0.01975509710609913,0.00010199999815085903,0.7185268402099609,660000.0,-0.06521531194448471,0.00928516685962677,0.1789434254169464,0.03167472034692764,0.006453903391957283,1.0545454025268555,1.431786060333252,-0.4367339611053467,11.296662330627441,5551.25439453125,128.43661499023438,44.7349739074707,173.17164611816406,115.49235534667969,0.0,0.0,1.1739014387130737,1.1739014387130737,1.1739014387130737,0.0
9.897207260131836,118.12000274658203,1000.0,33.0,1.0795773267745972,0.020628798753023148,26.0,1.0024447441101074,1.0024447441101074,1.0024447441101074,0.02013029344379902,9.600000339560211e-05,0.7122848033905029,680000.0,-0.07970108836889267,-0.014485776424407959,-0.08117782324552536,0.03376348689198494,0.0020887665450572968,0.9706680774688721,1.3553855419158936,-0.0764005184173584,11.480545997619629,5734.2578125,132.38233947753906,50.59397506713867,182.97634887695312,109.30374145507812,0.0,0.0,1.210611343383789,1.210611343383789,1.210611343383789,0.0
10.97741413116455,130.3000030517578,1000.0,34.0,1.073624610900879,0.020520033314824104,24.0,1.0011478662490845,1.0011478662490845,1.0011478662490845,0.019594421610236168,9.000000136438757e-05,0.7080493569374084,700000.0,-0.08496557176113129,-0.005264483392238617,-0.05163945257663727,0.03616810590028763,0.0024046190083026886,1.1530426740646362,1.6112432479858398,0.2558577060699463,11.384468078613281,5916.5703125,135.5629119873047,46.721614837646484,182.28457641601562,109.71855926513672,0.0,0.0,1.2478868961334229,1.2478868961334229,1.2478868961334229,0.0
11.121788024902344,132.86000061035156,1000.0,35.0,1.0625838041305542,0.020004039630293846,27.0,1.0022995471954346,1.0022995471954346,1.0022995471954346,0.02007046900689602,8.399999933317304e-05,0.7002910375595093,720000.0,-0.07735499739646912,0.00761057436466217,0.01771607995033264,0.02854427881538868,-0.007623827084898949,1.1062208414077759,1.2750799655914307,-0.3361632823944092,11.90988826751709,6099.13671875,128.62889099121094,53.91115951538086,182.5400848388672,109.56497192382812,0.0,0.0,1.285703182220459,1.285703182220459,1.285703182220459,0.0
11.344063758850098,128.60000610351562,1000.0,36.0,1.0505690574645996,0.020145056769251823,26.0,1.0031472444534302,1.0031472444534302,1.0031472444534302,0.019068941473960876,7.79999973019585e-05,0.6919187307357788,740000.0,-0.08416039496660233,-0.006805397570133209,-0.13534317910671234,0.03196168318390846,0.003417404368519783,1.1414923667907715,1.5316405296325684,0.2565605640411377,11.827533721923828,6282.931640625,130.09474182128906,53.672943115234375,183.76773071289062,108.8330307006836,0.0,0.0,1.3238770961761475,1.3238770961761475,1.3238770961761475,0.0
10.726282119750977,111.16000366210938,1000.0,37.0,1.0355827808380127,0.02018074318766594,26.0,1.0009077787399292,1.0009077787399292,1.0009077787399292,0.019194267690181732,7.200000254670158e-05,0.6816424131393433,760000.0,-0.0715491771697998,0.01261121779680252,0.10705296695232391,0.028136802837252617,-0.0038248803466558456,1.1059390306472778,1.2585688829421997,-0.27307164669036865,12.547922134399414,6470.62646484375,132.67271423339844,54.99259567260742,187.6653594970703,106.57267761230469,0.0,0.0,1.361914873123169,1.361914873123169,1.361914873123169,0.0
10.158171653747559,94.9000015258789,1000.0,38.0,1.0219788551330566,0.0205218605697155,34.0,1.0043987035751343,1.0043987035751343,1.0043987035751343,0.01983639784157276,6.600000051548705e-05,0.6724168658256531,780000.0,-0.07645352184772491,-0.00490434467792511,0.29071977734565735,0.03019474260509014,0.0020579397678375244,1.11031174659729,1.0600968599319458,-0.1984720230102539,10.83845043182373,6695.8466796875,148.0623016357422,77.12578582763672,225.18814086914062,88.81462097167969,0.0,0.0,1.3993810415267944,1.3993810415267944,1.3993810415267944,0.0
10.43392562866211,94.4800033569336,1000.0,39.0,1.0155080556869507,0.020247818902134895,32.0,1.001373291015625,1.001373291015625,1.001373291015625,0.01943177729845047,5.999999848427251e-05,0.6680972576141357,800000.0,-0.07965908199548721,-0.0032055601477622986,-0.18496783077716827,0.030799200758337975,0.0006044581532478333,1.2113624811172485,1.027745008468628,-0.03235185146331787,11.327254295349121,6915.60498046875,147.3107147216797,72.41157531738281,219.72235107421875,91.02397155761719,0.0,0.0,1.4363253116607666,1.4363253116607666,1.4363253116607666,0.0
10.828024864196777,98.08000183105469,1000.0,40.0,1.0084160566329956,0.020248910412192345,37.0,1.002303123474121,1.002303123474121,1.002303123474121,0.019338317215442657,5.400000009103678e-05,0.6633801460266113,820000.0,-0.07401122897863388,0.0056478530168533325,0.27362456917762756,0.035919737070798874,0.005120536312460899,1.1883342266082764,0.9818043112754822,-0.04594069719314575,10.966790199279785,7147.845703125,149.25277709960938,82.95369720458984,232.20651245117188,86.1302261352539,0.0,0.0,1.4729082584381104,1.4729082584381104,1.4729082584381104,0.0
10.810652732849121,90.87999725341797,1000.0,41.0,1.0019475221633911,0.020004499703645706,40.0,1.002593994140625,1.002593994140625,1.002593994140625,0.0194086991250515,4.8000001697801054e-05,0.6590880155563354,840000.0,-0.07475923001766205,-0.0007480010390281677,0.06054791808128357,0.03394755721092224,-0.0019721798598766327,1.1654393672943115,1.0123008489608765,0.030496537685394287,10.972832679748535,7382.9189453125,144.89312744140625,90.14307403564453,235.0362548828125,85.09325408935547,0.0,0.0,1.5089575052261353,1.5089575052261353,1.5089575052261353,0.0
10.32896614074707,107.26000213623047,1000.0,42.0,0.9923807978630066,0.018295474350452423,40.0,1.0032843351364136,1.0032843351364136,1.0032843351364136,0.018515147268772125,4.199999966658652e-05,0.6527983546257019,860000.0,-0.08344125747680664,-0.008682027459144592,-0.05359533056616783,0.03058980591595173,-0.0033577512949705124,1.1463059186935425,1.0492051839828491,0.036904335021972656,10.750565528869629,7618.32861328125,145.9143524169922,89.45630645751953,235.37071228027344,84.97234344482422,0.0,0.0,1.5450098514556885,1.5450098514556885,1.5450098514556885,0.0
