Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Metrics/S2C_LossLast,Metrics/S2C_Updates,Metrics/LagrangeMultiplier
0.1283435970544815,0.0,1000.0,0.789267361164093,12.0,1000.0,0.0,0.0003000000142492354,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.319003105163574,8.037477493286133,0.0010714530944824219,6.28029727935791,14.319001197814941,139.674560546875,0.0,0.0,0.0010000000474974513
0.17739355564117432,30.75,1000.0,-0.8927836418151855,6.0,1000.0,1.0,0.0003000000142492354,3951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.74576187133789,8.243727684020996,0.0011250972747802734,5.170110702514648,13.415127754211426,149.08543395996094,0.0,0.0,0.0010000000474974513
0.13845513761043549,20.5,1000.0,-0.6245460510253906,19.33333396911621,1000.0,2.0,0.0003000000142492354,5951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6658935546875,8.05173397064209,0.001100301742553711,4.855334758758545,12.908327102661133,154.93875122070312,0.0,0.0,0.0010000000474974513
0.013431459665298462,53.375,1000.0,0.4855744242668152,15.75,1000.0,3.0,0.0003000000142492354,7951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84566116333008,8.036829948425293,0.0010647773742675781,5.130268096923828,13.168329238891602,151.8795623779297,0.0,0.0,0.0010000000474974513
0.07734376192092896,74.0999984741211,1000.0,0.06051034852862358,15.800000190734863,1000.0,4.0,0.0003000000142492354,9951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1528549194336,8.272663116455078,0.0010793209075927734,5.021821975708008,13.295730590820312,150.4242401123047,0.0,0.0,0.0010000000474974513
0.15028171241283417,69.66666412353516,1000.0,-0.20294050872325897,15.666666984558105,1000.0,5.0,0.0003000000142492354,11951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23844909667969,8.141931533813477,0.001085519790649414,4.9236297607421875,13.066813468933105,153.05950927734375,0.0,0.0,0.0010000000474974513
0.20502924919128418,59.71428680419922,1000.0,-0.26462897658348083,14.857142448425293,1000.0,6.0,0.0003000000142492354,13951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.42053985595703,7.904148101806641,0.0010728836059570312,5.265067100524902,13.170454978942871,151.85504150390625,0.0,0.0,0.0010000000474974513
0.08365952968597412,64.25,1000.0,-0.886829137802124,13.0,1000.0,7.0,0.0003000000142492354,15951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.77875518798828,8.921156883239746,0.0011687278747558594,5.416646957397461,14.339157104492188,139.4782257080078,0.0,0.0,0.0010000000474974513
0.0070006647147238255,57.11111068725586,1000.0,-0.7947778105735779,18.11111068725586,1000.0,8.0,0.0003000000142492354,17951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.50642395019531,8.37680435180664,0.0010919570922851562,5.338634490966797,13.716703414916992,145.80763244628906,0.0,0.0,0.0010000000474974513
0.018589859828352928,64.0,1000.0,-1.0984138250350952,16.299999237060547,1000.0,9.0,0.0003000000142492354,19951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.46104431152344,8.649333000183105,0.0011489391326904297,5.291729927062988,13.942392349243164,143.44741821289062,0.0,0.0,0.0010000000474974513
0.06000954285264015,58.181819915771484,1000.0,-0.9056691527366638,16.090909957885742,1000.0,10.0,0.0003000000142492354,21951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.905029296875,8.989481925964355,0.0011317729949951172,5.440092086791992,14.430883407592773,138.59165954589844,0.0,0.0,0.0010000000474974513
0.12782472372055054,53.33333206176758,1000.0,-0.7615446448326111,14.75,1000.0,11.0,0.0003000000142492354,23951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.66177368164062,8.401114463806152,0.0010788440704345703,5.343760013580322,13.746122360229492,145.49559020996094,0.0,0.0,0.0010000000474974513
0.04661981388926506,49.53845977783203,1000.0,-2.8643126487731934,16.153846740722656,1000.0,12.0,0.0003000000142492354,25951.0,-0.15417836606502533,-0.15417836606502533,0.0011224395129829645,0.0011224395129829645,0.14682939648628235,0.5296036601066589,0.5296036601066589,0.015903353691101074,192.59561157226562,8.942251205444336,14.386982917785645,5.592382431030273,28.92180633544922,69.1519775390625,0.0,0.0,0.0010000000474974513
-0.9208637475967407,46.5,1000.0,-4.648199558258057,15.785714149475098,1000.0,13.0,0.0003000000142492354,27951.0,-0.1525505632162094,0.001627802848815918,0.0002404371480224654,-0.0008820023649604991,0.15060299634933472,0.25539353489875793,-0.274210125207901,0.22475948929786682,237.85498046875,9.072516441345215,30.644245147705078,5.5294318199157715,45.24641036987305,44.2024040222168,0.0,0.0,0.0010000000474974513
-1.6700927019119263,44.36666488647461,1000.0,-6.095599174499512,14.733333587646484,1000.0,14.0,0.0003000000142492354,29951.0,-0.15063059329986572,0.001919969916343689,0.00023227745259646326,-8.159695426002145e-06,0.14804810285568237,0.38601237535476685,0.1306188404560089,0.6344243288040161,283.28131103515625,9.228135108947754,30.728618621826172,5.455562591552734,45.412540435791016,44.04069900512695,0.0,0.0,0.0010000000474974513
-1.3431609869003296,47.75,1000.0,-5.380059719085693,18.3125,1000.0,15.0,0.0003000000142492354,31951.0,-0.15201129019260406,-0.0013806968927383423,0.00030713691376149654,7.485946116503328e-05,0.14642108976840973,0.635688304901123,0.2496759295463562,0.6764506101608276,328.7568359375,9.300460815429688,30.7919979095459,5.3626604080200195,45.45534133911133,43.999229431152344,0.0,0.0,0.0010000000474974513
-1.231998324394226,54.67647171020508,1000.0,-4.990534782409668,17.823530197143555,1000.0,16.0,0.0003000000142492354,33951.0,-0.16242752969264984,-0.010416239500045776,0.0004560801316983998,0.00014894321793690324,0.15443575382232666,1.1323509216308594,0.49666261672973633,0.7088647484779358,373.8533020019531,9.240909576416016,30.5938663482666,5.246945381164551,45.08194351196289,44.3636589050293,0.0,0.0,0.0010000000474974513
-0.8398125767707825,60.30555725097656,1000.0,-4.35814094543457,26.27777862548828,1000.0,17.0,0.0003000000142492354,35951.0,-0.17554697394371033,-0.013119444251060486,0.0004820692411158234,2.5989109417423606e-05,0.16758424043655396,1.5822786092758179,0.4499276876449585,1.1817774772644043,419.1635437011719,9.227970123291016,30.885454177856445,5.183082580566406,45.296730041503906,44.153297424316406,0.0,0.0,0.0010000000474974513
-0.4725131094455719,68.52631378173828,1000.0,-3.6218883991241455,26.526315689086914,1000.0,18.0,0.0003000000142492354,37951.0,-0.1901358962059021,-0.014588922262191772,0.0005751642165705562,9.309497545473278e-05,0.18186046183109283,2.020805597305298,0.43852698802948,1.6838051080703735,464.5747375488281,9.217472076416016,31.03017807006836,5.150243759155273,45.39812469482422,44.054683685302734,0.0,0.0,0.0010000000474974513
-0.03524332121014595,73.3499984741211,1000.0,-2.9944863319396973,35.20000076293945,1000.0,19.0,0.0003000000142492354,39951.0,-0.2116822600364685,-0.021546363830566406,0.0005720634362660348,-3.1007803045213223e-06,0.20229125022888184,2.99657940864563,0.975773811340332,1.935968041419983,510.2581787109375,9.205801010131836,31.186756134033203,5.276981353759766,45.66977310180664,43.79264450073242,0.0,0.0,0.0010000000474974513
0.49650514125823975,71.21428680419922,1000.0,-2.0345563888549805,35.9523811340332,1000.0,20.0,0.0003000000142492354,41951.0,-0.23926018178462982,-0.027577921748161316,0.000703409721609205,0.00013134628534317017,0.229417085647583,3.5907270908355713,0.5941476821899414,2.5653960704803467,555.8714599609375,9.245832443237305,31.17206382751465,5.1813530921936035,45.599483489990234,43.860145568847656,0.0,0.0,0.0010000000474974513
1.2520629167556763,70.2272720336914,1000.0,-1.2514735460281372,36.227272033691406,1000.0,21.0,0.0003000000142492354,43951.0,-0.26895347237586975,-0.02969329059123993,0.0009484714246354997,0.0002450617030262947,0.25829747319221497,3.6355719566345215,0.044844865798950195,2.840146780014038,601.4755249023438,9.304250717163086,31.150127410888672,5.136857032775879,45.59146499633789,43.86785888671875,0.0,0.0,0.0010000000474974513
1.750727653503418,69.73912811279297,1000.0,-0.35159218311309814,35.34782791137695,1000.0,22.0,0.0003000000142492354,45951.0,-0.30272215604782104,-0.033768683671951294,0.0009368263417854905,-1.1645082850009203e-05,0.29119494557380676,3.668759346008301,0.0331873893737793,3.485520124435425,646.8646850585938,9.240852355957031,31.118175506591797,5.016253471374512,45.37550354003906,44.07664489746094,0.0,0.0,0.0010000000474974513
2.5267627239227295,67.70833587646484,1000.0,0.1923353672027588,37.125,1000.0,23.0,0.0003000000142492354,47951.0,-0.34200209379196167,-0.039279937744140625,0.0010164575651288033,7.963122334331274e-05,0.32994693517684937,4.12745475769043,0.4586954116821289,4.053421497344971,692.360107421875,9.123077392578125,31.386798858642578,4.971291542053223,45.48139953613281,43.974021911621094,0.0,0.0,0.0010000000474974513
2.879387855529785,65.91999816894531,1000.0,1.023655891418457,39.52000045776367,1000.0,24.0,0.0003000000142492354,49951.0,-0.3799247443675995,-0.03792265057563782,0.0010541650699451566,3.770750481635332e-05,0.3682990074157715,4.33344841003418,0.20599365234375,4.350288391113281,737.8682250976562,9.276229858398438,31.18631362915039,5.032284736633301,45.495052337646484,43.9608268737793,0.0,0.0,0.0010000000474974513
3.652081251144409,67.81999969482422,1000.0,1.755670428276062,39.346153259277344,1000.0,25.0,0.0003000000142492354,51951.0,-0.42143258452415466,-0.041507840156555176,0.0010499833151698112,-4.1817547753453255e-06,0.4092847406864166,4.632495880126953,0.29904747009277344,4.440445423126221,783.3812866210938,9.361724853515625,31.097476959228516,5.041048049926758,45.50046920776367,43.955589294433594,0.0,0.0,0.0010000000474974513
4.560080051422119,67.63999938964844,1000.0,2.553981304168701,40.88888931274414,1000.0,26.0,0.0003000000142492354,53951.0,-0.4619580805301666,-0.04052549600601196,0.0010842541232705116,3.427080810070038e-05,0.4490709900856018,4.673727512359619,0.041231632232666016,4.109406471252441,828.8389282226562,9.253231048583984,31.06224822998047,5.128681182861328,45.44438934326172,44.00983428955078,0.0,0.0,0.0010000000474974513
