Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Metrics/S2C_LossLast,Metrics/S2C_Updates,Metrics/LagrangeMultiplier
-0.4678330421447754,9.0,1000.0,-25.222854614257812,0.0,1000.0,0.0,0.0003000000142492354,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.326061248779297,14.697908401489258,0.0011668205261230469,9.626781463623047,24.32605743408203,82.21636199951172,0.0,0.0,0.0010000000474974513
-0.3998079299926758,23.25,1000.0,-26.644248962402344,5.0,1000.0,1.0,0.0003000000142492354,3951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86103057861328,14.370013236999512,0.0011038780212402344,9.150056838989258,23.52137565612793,85.02904510498047,0.0,0.0,0.0010000000474974513
-0.3409407138824463,15.5,1000.0,-26.02400016784668,3.3333332538604736,1000.0,2.0,0.0003000000142492354,5951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.93365478515625,14.136187553405762,0.0010764598846435547,9.922039031982422,24.05950164794922,83.12724304199219,0.0,0.0,0.0010000000474974513
-0.5345149040222168,16.375,1000.0,-26.633813858032227,2.5,1000.0,3.0,0.0003000000142492354,7951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91763305664062,13.300525665283203,0.00107574462890625,8.669137001037598,21.970937728881836,91.02935028076172,0.0,0.0,0.0010000000474974513
-0.48062095046043396,15.899999618530273,1000.0,-26.946399688720703,2.0,1000.0,4.0,0.0003000000142492354,9951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.86572265625,14.697564125061035,0.0010993480682373047,8.235655784606934,22.934524536132812,87.20478057861328,0.0,0.0,0.0010000000474974513
-0.46767982840538025,16.75,1000.0,-27.1256046295166,4.166666507720947,1000.0,5.0,0.0003000000142492354,11951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.74620056152344,14.236166000366211,0.001142740249633789,10.631290435791016,24.86880111694336,80.42205047607422,0.0,0.0,0.0010000000474974513
-0.40113362669944763,14.357142448425293,1000.0,-27.148651123046875,3.5714285373687744,1000.0,6.0,0.0003000000142492354,13951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.4894256591797,14.99514102935791,0.0011544227600097656,7.733572006225586,22.730070114135742,87.98917388916016,0.0,0.0,0.0010000000474974513
-0.36723533272743225,15.1875,1000.0,-27.298402786254883,3.125,1000.0,7.0,0.0003000000142492354,15951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.1621856689453,15.07215404510498,0.0011034011840820312,8.588181495666504,23.661636352539062,84.52500915527344,0.0,0.0,0.0010000000474974513
-0.40367594361305237,13.5,1000.0,-27.189842224121094,2.777777671813965,1000.0,8.0,0.0003000000142492354,17951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.84799194335938,14.562743186950684,0.0010752677917480469,8.110152244567871,22.674175262451172,88.2060775756836,0.0,0.0,0.0010000000474974513
-0.3882104456424713,12.800000190734863,1000.0,-27.162744522094727,2.5,1000.0,9.0,0.0003000000142492354,19951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.21730041503906,13.051558494567871,0.0009677410125732422,8.307341575622559,21.36004638671875,93.63275909423828,1.4538912773132324,0.5,0.0010000000474974513
